image_name;Adequate_CA_cell _Quality_1_0;Adequate_staining_quality_1_0
TCGA-23-1111-01Z-00-DX1.A99421E1-C73E-42AE-990F-E5E6D26EDDBE-R8.png;1;1
TCGA-23-1111-01Z-00-DX1.A99421E1-C73E-42AE-990F-E5E6D26EDDBE-R9.png;1;1
TCGA-23-1111-01Z-00-DX1.A99421E1-C73E-42AE-990F-E5E6D26EDDBE-R10.png;1;1
TCGA-23-1111-01Z-00-DX1.A99421E1-C73E-42AE-990F-E5E6D26EDDBE-R11.png;1;1
TCGA-23-1111-01Z-00-DX1.A99421E1-C73E-42AE-990F-E5E6D26EDDBE-R12.png;1;1
TCGA-23-1111-01Z-00-DX1.A99421E1-C73E-42AE-990F-E5E6D26EDDBE-R13.png;1;1
TCGA-23-1111-01Z-00-DX1.A99421E1-C73E-42AE-990F-E5E6D26EDDBE-R14.png;1;1
TCGA-23-1111-01Z-00-DX1.A99421E1-C73E-42AE-990F-E5E6D26EDDBE-R15.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R1.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R2.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R3.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R4.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R5.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R6.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R7.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R8.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R9.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R10.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R11.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R12.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R13.png;1;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R14.png;0;1
TCGA-23-1113-01Z-00-DX1.D72B1587-444A-4DEC-8D92-703699822BE2-R15.png;1;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R1.png;0;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R2.png;1;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R3.png;1;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R4.png;0;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R5.png;0;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R6.png;1;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R7.png;0;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R8.png;1;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R9.png;0;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R10.png;0;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R11.png;0;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R12.png;1;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R13.png;1;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R14.png;1;1
TCGA-23-1114-01Z-00-DX1.26CCA42E-4947-4318-A983-D3B31603482E-R15.png;1;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R1.png;1;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R2.png;1;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R3.png;1;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R4.png;1;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R5.png;1;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R6.png;1;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R7.png;1;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R8.png;0;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R9.png;1;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R10.png;0;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R11.png;0;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R12.png;1;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R13.png;0;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R14.png;0;1
TCGA-23-1116-01Z-00-DX1.FC5FC1E1-56DD-498C-AA9F-4434C6E733A8-R15.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R1.png;0;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R2.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R3.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R4.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R5.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R6.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R7.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R8.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R9.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R10.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R11.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R12.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R13.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R14.png;1;1
TCGA-23-1117-01Z-00-DX1.783914B6-B079-4828-B77B-4C6306FAE4C1-R15.png;1;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R1.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R2.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R3.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R4.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R5.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R6.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R7.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R8.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R9.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R10.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R11.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R12.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R13.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R14.png;0;1
TCGA-23-1118-01Z-00-DX1.D69E130E-33C7-4F8A-99AF-400B81378578-R15.png;0;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R1.png;1;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R2.png;1;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R3.png;1;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R4.png;0;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R5.png;1;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R6.png;0;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R7.png;1;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R8.png;1;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R9.png;1;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R10.png;1;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R11.png;1;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R12.png;1;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R13.png;1;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R14.png;0;1
TCGA-23-1119-01Z-00-DX1.44D3D70A-A421-4962-8385-2A3CF8E9880A-R15.png;1;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R1.png;1;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R2.png;1;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R3.png;1;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R4.png;0;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R5.png;1;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R6.png;1;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R7.png;1;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R8.png;1;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R9.png;1;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R10.png;0;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R11.png;1;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R12.png;1;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R13.png;1;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R14.png;1;1
TCGA-23-1120-01Z-00-DX1.59367B12-17F1-41AA-A6FB-8D940365176A-R15.png;1;1
TCGA-23-1121-01Z-00-DX1.E2F25441-32C3-46BF-A845-CB4FA787E8CB-R1.png;1;1
TCGA-23-1121-01Z-00-DX1.E2F25441-32C3-46BF-A845-CB4FA787E8CB-R2.png;1;1
TCGA-23-1121-01Z-00-DX1.E2F25441-32C3-46BF-A845-CB4FA787E8CB-R3.png;1;1
TCGA-23-1121-01Z-00-DX1.E2F25441-32C3-46BF-A845-CB4FA787E8CB-R4.png;1;1
TCGA-23-1121-01Z-00-DX1.E2F25441-32C3-46BF-A845-CB4FA787E8CB-R5.png;1;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R1.png;1;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R2.png;0;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R3.png;1;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R4.png;1;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R5.png;1;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R6.png;1;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R7.png;1;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R8.png;1;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R9.png;1;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R10.png;0;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R11.png;1;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R12.png;1;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R13.png;1;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R14.png;1;1
TCGA-23-1122-01Z-00-DX1.991C230C-E3B4-4DAC-9DCC-69E9FA7DF772-R15.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R1.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R2.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R3.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R4.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R5.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R6.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R7.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R8.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R9.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R10.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R11.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R12.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R13.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R14.png;1;1
TCGA-23-1123-01Z-00-DX1.764A8E5C-F2E7-441D-B9FB-23ECF7183740-R15.png;1;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R1.png;1;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R2.png;1;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R3.png;1;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R4.png;1;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R5.png;0;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R6.png;1;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R7.png;1;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R8.png;1;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R9.png;1;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R10.png;0;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R11.png;1;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R12.png;1;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R13.png;1;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R14.png;0;1
TCGA-23-1809-01Z-00-DX1.A8767DEC-EB1A-4EDC-906E-C0560A30455F-R15.png;1;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R1.png;1;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R2.png;1;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R3.png;1;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R4.png;1;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R5.png;1;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R6.png;0;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R7.png;1;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R8.png;0;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R9.png;1;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R10.png;1;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R11.png;1;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R12.png;1;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R13.png;1;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R14.png;1;1
TCGA-23-2072-01Z-00-DX1.478243FF-BFF0-48A4-ADEA-DE789331A50E-R15.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R1.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R2.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R3.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R4.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R5.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R6.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R7.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R8.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R9.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R10.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R11.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R12.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R13.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R14.png;1;1
TCGA-23-2077-01Z-00-DX1.9EB664FA-CC13-4A49-89BA-8A4573CE48F1-R15.png;1;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R1.png;1;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R2.png;1;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R3.png;1;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R4.png;1;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R5.png;0;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R6.png;1;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R7.png;0;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R8.png;1;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R9.png;1;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R10.png;1;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R11.png;1;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R12.png;1;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R13.png;1;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R14.png;1;1
TCGA-23-2078-01Z-00-DX1.E31A9C1E-00EF-4B0D-A15D-6A5C2D00E986-R15.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R1.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R2.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R3.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R4.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R5.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R6.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R7.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R8.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R9.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R10.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R11.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R12.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R13.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R14.png;1;1
TCGA-23-2079-01Z-00-DX1.01383205-B7A7-4529-9207-880687650A50-R15.png;1;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R1.png;1;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R2.png;1;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R3.png;1;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R4.png;1;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R5.png;1;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R6.png;1;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R7.png;1;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R8.png;1;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R9.png;1;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R10.png;0;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R11.png;1;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R12.png;1;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R13.png;0;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R14.png;1;1
TCGA-23-2081-01Z-00-DX1.4105A382-4C2B-4C62-AC93-CB21CC360254-R15.png;1;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R1.png;1;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R2.png;1;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R3.png;1;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R4.png;1;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R5.png;1;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R6.png;1;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R7.png;1;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R8.png;1;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R9.png;1;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R10.png;1;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R11.png;0;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R12.png;1;1
